customer_id,first_name,last_name,email,country,city,created_at,customer_segment,lifetime_value,avg_order_value,order_frequency,preferred_categories,is_vip,newsletter_subscriber,mobile_app_user,last_active_date
CUST-2025-009323,Natanael,Graf,natanael.graf@hotmail.fr,US,Morseshire,2024-08-08,Regular,1852.04,174.2,4.6,"Sports,Home & Garden",False,True,False,2025-11-17
CUST-2025-009324,Stefania,Jover,stefania.jover@tele2.fr,DE,Toussaint,2023-03-05,Regular,1275.71,54.07,6.0,"Home & Garden,Books",False,True,False,2023-11-24
CUST-2025-009325,Carmelo,Pino,carmelo.pino@hotmail.com,DE,Albacete,2023-03-25,Enterprise,22444.52,683.14,16.8,"Books,Home & Garden,Health & Beauty",False,False,False,2024-08-28
CUST-2025-009326,Gabino,Baum,gabino.baum@googlemail.com,ES,Le Rouxnec,2025-04-19,Premium,7110.57,139.37,11.1,Health & Beauty,False,True,True,2025-09-20
CUST-2025-009327,Aurore,Araujo,aurore.araujo@aol.de,IT,Jonathanton,2025-02-03,Budget,374.48,59.67,1.3,Health & Beauty,False,True,False,2025-06-05
CUST-2025-009328,Marciano,Valette,marciano.valette@gmail.com,US,Badajoz,2024-01-06,Budget,467.75,71.94,2.5,"Electronics,Fashion",False,True,False,2024-06-30
CUST-2025-009329,Tonya,Baker,tonya.baker@web.de,FR,Ciudad,2023-10-09,Budget,493.43,50.7,2.4,"Fashion,Books,Home & Garden",False,True,True,2025-04-20
CUST-2025-009330,Saban,Ferrán,saban.ferrán@yahoo.com,US,Ávila,2023-05-23,Enterprise,10377.05,588.86,12.0,"Books,Electronics",False,True,False,2025-10-03
CUST-2025-009331,Dominique,Rodriguez,dominique.rodriguez@gmail.com,DE,Zimmermanmouth,2025-11-22,Premium,4668.88,302.66,9.3,"Books,Electronics,Home & Garden",False,True,True,2025-12-12
CUST-2025-009332,Adèle,Pagès,adèle.pagès@hotmail.de,DE,Saint Daniel,2024-06-29,Premium,3130.26,334.5,8.5,"Health & Beauty,Fashion",False,False,False,2024-09-20
CUST-2025-009333,Philippine,Williams,philippine.williams@gmail.com,GB,East Amyfort,2023-12-02,Regular,1317.05,119.83,4.3,"Health & Beauty,Sports,Home & Garden",False,True,True,2024-03-06
CUST-2025-009334,Dustin,Techer,dustin.techer@yahoo.de,US,North Carolynfort,2023-12-17,Regular,1782.93,92.63,7.3,"Electronics,Sports,Home & Garden",False,True,False,2024-06-21
CUST-2025-009335,Thomas,Clarke,thomas.clarke@ifrance.com,DE,Gregorystad,2024-02-08,Regular,443.64,94.76,4.9,"Health & Beauty,Books,Fashion",False,False,True,2025-03-02
CUST-2025-009336,Melissa,Pascal,melissa.pascal@hotmail.fr,US,Valencia,2024-09-01,Regular,1516.36,91.65,2.9,"Health & Beauty,Home & Garden",False,True,True,2025-04-20
CUST-2025-009337,Julie,May,julie.may@gmail.com,US,Port Anna,2025-03-13,Regular,2661.06,148.81,2.6,Fashion,False,False,True,2025-12-15
CUST-2025-009338,Clementina,Lebon,clementina.lebon@laposte.net,US,Alicante,2025-01-19,Premium,5341.06,171.21,6.4,"Home & Garden,Health & Beauty,Fashion",False,False,True,2025-05-07
CUST-2025-009339,Rosalie,Joyce,rosalie.joyce@gmail.com,ES,West Samuel,2024-07-17,Regular,2021.01,115.55,3.8,"Home & Garden,Fashion",False,True,True,2025-08-14
CUST-2025-009340,Agathe,Jimenez,agathe.jimenez@hotmail.com,DE,Lleida,2023-11-16,Budget,599.49,77.51,1.7,"Fashion,Home & Garden,Health & Beauty",False,False,True,2024-03-07
CUST-2025-009341,Teodosio,Newman,teodosio.newman@sfr.fr,US,Lake Bobbyview,2023-07-07,Regular,1985.31,161.47,5.7,Sports,False,False,True,2024-06-05
CUST-2025-009342,Curtis,Dalmau,curtis.dalmau@ifrance.com,GB,Pinto,2023-03-11,Budget,402.74,111.45,2.4,"Electronics,Books,Sports",False,True,False,2025-11-08
CUST-2025-009343,Nilda,Henk,nilda.henk@gmail.com,US,Nataliestad,2025-08-02,Regular,2160.19,126.31,2.8,"Fashion,Electronics,Sports",False,True,False,2025-12-16
CUST-2025-009344,Gil,Verdier,gil.verdier@hotmail.com,US,Sainte Élodie,2023-02-10,Premium,5572.44,391.94,6.8,"Home & Garden,Fashion,Books",False,False,False,2025-10-17
CUST-2025-009345,Anabel,Amigó,anabel.amigó@hotmail.com,DE,Saint Émilie,2024-11-15,Enterprise,22986.22,567.1,10.0,"Fashion,Books",True,True,False,2025-05-06
CUST-2025-009346,Rosalva,Portillo,rosalva.portillo@yahoo.com,US,León,2025-05-07,Budget,159.3,84.17,1.1,"Health & Beauty,Home & Garden,Fashion",False,True,True,2025-10-01
CUST-2025-009347,Austin,Romero,austin.romero@bouygtel.fr,US,Zaragoza,2025-03-02,Regular,762.23,115.6,3.3,Sports,False,True,True,2025-11-18
CUST-2025-009348,Kläre,Rosemann,kläre.rosemann@hotmail.com,IT,Kyritz,2023-08-07,Regular,1531.35,74.32,3.0,"Books,Sports,Electronics",False,False,True,2024-02-29
CUST-2025-009349,Joshua,Tate,joshua.tate@aol.de,GB,Gilbertview,2023-03-27,Enterprise,14997.91,768.41,11.1,Electronics,False,True,True,2025-01-09
CUST-2025-009350,Thibault,Süßebier,thibault.süßebier@gmail.com,US,Rodrigues,2024-12-19,Budget,424.26,36.17,1.2,"Home & Garden,Sports",False,False,False,2025-07-19
CUST-2025-009351,Sarah,Chevallier,sarah.chevallier@hotmail.fr,DE,East Brucehaven,2023-08-13,Budget,525.68,41.46,2.6,Electronics,False,True,True,2024-02-20
CUST-2025-009352,Natalie,Couturier,natalie.couturier@hotmail.com,IT,Jaén,2024-07-02,Budget,297.87,66.19,3.1,"Books,Fashion,Health & Beauty",False,False,True,2024-07-30
CUST-2025-009353,Sophie,Iglesia,sophie.iglesia@hotmail.com,ES,Albacete,2023-10-11,Premium,5870.02,365.76,5.8,Fashion,False,False,False,2024-10-14
CUST-2025-009354,Antoinette,Stiffel,antoinette.stiffel@orange.fr,FR,Saint Michelle,2025-05-25,Enterprise,9090.02,940.35,16.2,"Fashion,Home & Garden,Electronics",True,True,False,2025-11-08
CUST-2025-009355,Pepito,Bruneau,pepito.bruneau@hotmail.com,ES,Bouvet,2024-07-09,Budget,353.15,52.54,1.9,"Electronics,Books",False,False,True,2024-11-10
CUST-2025-009356,Cruz,Norton,cruz.norton@gmail.com,DE,Vincent,2024-02-16,Budget,480.51,69.4,1.8,Books,False,False,True,2025-01-22
CUST-2025-009357,Brigitte,Allain,brigitte.allain@gmail.com,US,Lévêque,2023-12-09,Regular,2174.88,89.26,4.3,"Health & Beauty,Home & Garden,Sports",False,True,True,2025-11-15
CUST-2025-009358,Michael,España,michael.españa@web.de,CA,Cuenca,2024-02-26,Regular,1595.25,10.0,4.0,Home & Garden,False,True,False,2024-12-27
CUST-2025-009359,Darío,Bonneau,darío.bonneau@free.fr,AU,Sainte LouiseVille,2023-11-23,Regular,2276.77,118.19,3.7,"Electronics,Fashion,Health & Beauty",False,True,True,2025-01-11
CUST-2025-009360,Clemente,Aragonés,clemente.aragonés@tele2.fr,US,Freyside,2023-02-17,Enterprise,10391.42,518.91,9.6,"Home & Garden,Health & Beauty",False,True,True,2025-12-25
CUST-2025-009361,Marlene,Gomila,marlene.gomila@gmail.com,GB,Badoberan,2024-11-24,Regular,1422.1,160.74,3.2,"Electronics,Fashion,Sports",False,False,False,2025-04-02
CUST-2025-009362,Alessandro,Le Goff,alessandro.le goff@yahoo.com,AU,Cáceres,2024-05-06,Budget,254.17,56.06,2.8,"Health & Beauty,Home & Garden,Fashion",False,True,False,2025-07-07
CUST-2025-009363,Claudia,Schlosser,claudia.schlosser@yahoo.com,AU,Albacete,2024-08-20,Budget,263.77,28.49,1.8,"Sports,Fashion,Electronics",False,True,True,2025-01-16
CUST-2025-009364,Xavier,Hayes,xavier.hayes@hotmail.com,FR,East Christytown,2025-07-25,Regular,1210.76,101.32,5.6,"Books,Sports,Fashion",False,True,True,2025-09-09
CUST-2025-009365,Michelle,Pons,michelle.pons@yahoo.com,CA,Fowlerfort,2023-03-29,Regular,2098.58,55.22,3.1,Sports,False,True,True,2025-10-18
CUST-2025-009366,Isaías,Acuña,isaías.acuña@wanadoo.fr,GB,Wunsiedel,2025-06-24,Regular,2200.44,118.7,2.9,"Electronics,Books",False,True,True,2025-08-29
CUST-2025-009367,Morena,Requena,morena.requena@hotmail.com,CA,Sanchez,2024-07-07,Premium,4647.47,253.68,7.9,"Home & Garden,Books",False,True,False,2025-10-15
CUST-2025-009368,Jasmine,Kallert,jasmine.kallert@voila.fr,US,Martinland,2024-07-04,Budget,625.51,59.76,1.8,Fashion,False,False,False,2025-08-02
CUST-2025-009369,Gerardo,Allard,gerardo.allard@gmail.com,FR,Halberstadt,2024-11-19,Enterprise,10572.86,880.74,12.1,"Electronics,Books",True,True,False,2025-06-23
CUST-2025-009370,Scott,Sontag,scott.sontag@live.com,US,Zaragoza,2023-05-13,Budget,205.49,27.49,1.8,"Sports,Health & Beauty",False,True,True,2025-01-03
CUST-2025-009371,Shane,Hentschel,shane.hentschel@hotmail.com,US,Soria,2023-09-03,Budget,373.88,56.07,1.3,"Health & Beauty,Fashion",False,True,True,2025-02-08
CUST-2025-009372,Maurice,Austermühle,maurice.austermühle@gmail.com,DE,Zaragoza,2025-11-10,Regular,2434.21,82.34,2.6,Sports,False,True,True,2025-11-20
CUST-2025-009373,Mallory,Schottin,mallory.schottin@googlemail.com,DE,Bertin,2025-05-26,Regular,1475.99,122.03,3.6,"Home & Garden,Sports,Electronics",False,False,True,2025-08-07
CUST-2025-009374,Miriam,Rudolph,miriam.rudolph@dbmail.com,DE,Santa Cruz de Tenerife,2024-03-09,Premium,4291.42,264.53,8.1,"Fashion,Books",False,True,True,2025-08-14
CUST-2025-009375,Guillaume,Rey,guillaume.rey@gmail.com,GB,Lake Richard,2023-07-21,Enterprise,14320.69,416.81,16.4,Health & Beauty,True,True,True,2023-10-17
CUST-2025-009376,Tamara,Hein,tamara.hein@gmail.com,CA,Saint Thibautdan,2024-06-16,Regular,564.38,121.85,3.7,"Home & Garden,Fashion,Sports",False,True,True,2025-12-07
CUST-2025-009377,Rachel,Zaragoza,rachel.zaragoza@yahoo.com,US,Madrid,2024-05-22,Budget,315.49,13.05,2.1,Fashion,False,True,True,2025-01-31
CUST-2025-009378,Hedi,Laroche,hedi.laroche@voila.fr,AU,Lleida,2023-06-15,Regular,1571.11,64.28,3.3,Health & Beauty,False,False,True,2025-09-17
CUST-2025-009379,Steven,Kobelt,steven.kobelt@yahoo.fr,US,Staßfurt,2024-02-23,Premium,3970.22,370.76,8.0,"Books,Fashion,Sports",True,True,True,2025-08-23
CUST-2025-009380,Renata,Lam,renata.lam@web.de,FR,Lugo,2024-02-28,Regular,1234.23,138.23,4.9,"Sports,Health & Beauty",False,True,True,2025-03-18
CUST-2025-009381,Christiane,Reising,christiane.reising@hotmail.de,US,Valladolid,2025-08-02,Budget,309.71,77.47,2.5,Home & Garden,False,False,False,2025-11-15
CUST-2025-009382,Calisto,Cifuentes,calisto.cifuentes@gmail.com,GB,Alicante,2025-08-16,Enterprise,14923.74,701.53,12.0,Home & Garden,True,False,False,2025-11-07
CUST-2025-009383,Thérèse,Rémy,thérèse.rémy@tele2.fr,DE,Biedenkopf,2025-12-11,Budget,378.8,73.42,2.2,Health & Beauty,False,False,True,2025-12-20
CUST-2025-009384,Dora,Perrin,dora.perrin@googlemail.com,GB,Hildesheim,2025-03-14,Budget,671.84,79.85,1.4,Fashion,False,True,False,2025-07-21
CUST-2025-009385,Paulette,Heras,paulette.heras@hotmail.com,FR,Port Robertfurt,2024-10-25,Regular,421.74,154.99,3.7,Electronics,False,True,False,2025-03-06
CUST-2025-009386,Emma,Reinhardt,emma.reinhardt@hotmail.com,ES,Klein-sur-Mer,2023-10-13,Budget,511.45,66.68,1.1,"Health & Beauty,Sports,Books",False,False,True,2025-03-18
CUST-2025-009387,Fatma,Gilbert,fatma.gilbert@aol.de,ES,Saint Maryse,2023-10-02,Premium,3932.28,323.85,7.5,"Health & Beauty,Sports,Electronics",False,False,True,2023-11-16
CUST-2025-009388,Adina,Morel,adina.morel@gmail.com,US,Albert,2024-02-24,Regular,2647.97,128.1,2.9,Electronics,False,True,False,2024-06-27
CUST-2025-009389,Pierre,Gierschner,pierre.gierschner@gmail.com,US,Altentreptow,2024-09-21,Budget,700.71,57.59,1.1,"Electronics,Sports",False,True,True,2025-02-01
CUST-2025-009390,Thibaut,Ramirez,thibaut.ramirez@gmail.com,AU,Gotha,2024-04-07,Budget,564.5,63.48,1.9,Health & Beauty,False,True,True,2025-08-18
CUST-2025-009391,Daniel,Rico,daniel.rico@yahoo.com,CA,Ávila,2023-03-07,Regular,878.82,149.29,3.9,Electronics,False,False,False,2023-12-22
CUST-2025-009392,Stacy,Suarez,stacy.suarez@hotmail.com,US,Thomasview,2024-03-31,Regular,786.98,67.93,5.3,"Electronics,Fashion,Health & Beauty",False,True,True,2024-09-01
CUST-2025-009393,Walther,Martin,walther.martin@yahoo.com,FR,Soria,2024-07-27,Regular,1715.5,185.77,5.1,"Home & Garden,Fashion,Health & Beauty",False,False,False,2025-03-29
CUST-2025-009394,Robyn,Parker,robyn.parker@orange.fr,GB,Horneview,2025-10-23,Regular,996.18,60.21,3.9,"Sports,Fashion",False,True,True,2025-12-26
CUST-2025-009395,Lola,Kuhl,lola.kuhl@ifrance.com,DE,North Andrefurt,2025-08-15,Budget,465.58,45.6,2.5,"Electronics,Fashion",False,False,False,2025-11-06
CUST-2025-009396,Arnaude,Botella,arnaude.botella@googlemail.com,IT,Ollivierdan,2023-07-11,Enterprise,16796.54,874.32,16.7,"Electronics,Fashion,Home & Garden",True,True,True,2025-07-21
CUST-2025-009397,Dana,Lago,dana.lago@googlemail.com,ES,Badajoz,2023-01-27,Premium,6356.18,231.38,6.9,"Home & Garden,Sports",False,True,True,2023-12-18
CUST-2025-009398,Ljubica,Morales,ljubica.morales@yahoo.com,US,Henry,2023-03-11,Budget,709.55,63.75,2.4,"Health & Beauty,Books,Fashion",False,True,False,2025-02-02
CUST-2025-009399,Julius,van der Dussen,julius.van der dussen@aol.de,DE,Nguyen-la-Forêt,2025-05-10,Premium,6097.48,160.86,9.6,Health & Beauty,True,True,True,2025-10-03
CUST-2025-009400,Andrée,Rivers,andrée.rivers@gmx.de,US,DelannoyVille,2025-02-05,Budget,444.56,80.57,2.0,Home & Garden,False,True,False,2025-06-24
CUST-2025-009401,Sarah,Lamy,sarah.lamy@hotmail.com,US,Peron-sur-Lejeune,2025-04-06,Premium,5340.6,196.19,6.1,"Health & Beauty,Electronics,Books",False,True,False,2025-07-30
CUST-2025-009402,Victoria,Adams,victoria.adams@yahoo.de,US,Santa Cruz de Tenerife,2024-07-07,Regular,1433.88,80.31,4.1,Books,False,True,True,2025-05-08
CUST-2025-009403,Daniel,Rocamora,daniel.rocamora@ifrance.com,GB,West Lisa,2025-09-29,Regular,551.88,121.73,3.1,"Fashion,Books",False,True,False,2025-10-26
CUST-2025-009404,Édouard,Lemoine,édouard.lemoine@hotmail.fr,DE,Mauricenec,2024-04-03,Premium,4059.58,405.17,7.9,Electronics,False,False,True,2025-08-07
CUST-2025-009405,Felicia,Lee,felicia.lee@gmail.com,FR,Greifswald,2023-03-22,Budget,517.22,77.86,2.3,"Health & Beauty,Electronics",False,True,False,2023-04-29
CUST-2025-009406,Annelies,Williams,annelies.williams@tiscali.fr,ES,Flöha,2023-09-18,Regular,2198.06,116.77,4.8,"Health & Beauty,Books",False,True,False,2024-08-10
CUST-2025-009407,Claudia,Cabeza,claudia.cabeza@gmail.com,AU,Bryanmouth,2025-01-16,Budget,446.5,61.98,1.8,"Home & Garden,Fashion",False,True,False,2025-10-07
CUST-2025-009408,James,Bryan,james.bryan@gmail.com,US,Pelletier,2023-09-17,Budget,419.43,66.18,2.6,"Home & Garden,Electronics,Health & Beauty",False,True,True,2025-12-02
CUST-2025-009409,Gary,Roskoth,gary.roskoth@googlemail.com,FR,New Cynthia,2024-06-05,Budget,304.34,74.68,1.9,Sports,False,False,True,2025-01-28
CUST-2025-009410,Ricky,Salmon,ricky.salmon@yahoo.com,GB,New Kelli,2024-01-19,Regular,2167.51,167.81,4.2,"Books,Electronics",False,True,False,2025-03-09
CUST-2025-009411,Hagen,Foley,hagen.foley@yahoo.com,US,Lake Caitlynborough,2025-01-26,Regular,1816.11,115.51,5.0,"Electronics,Sports,Books",False,False,False,2025-08-22
CUST-2025-009412,Adriana,Mangold,adriana.mangold@ifrance.com,DE,Zaragoza,2025-04-08,Regular,1714.19,147.96,2.2,"Health & Beauty,Electronics",False,False,False,2025-12-16
CUST-2025-009413,Angela,Soriano,angela.soriano@yahoo.com,CA,Baleares,2023-02-25,Budget,664.48,60.96,2.4,"Books,Fashion,Health & Beauty",False,True,True,2023-10-17
CUST-2025-009414,Felicia,Alfaro,felicia.alfaro@hotmail.com,FR,Couturier,2024-07-04,Enterprise,12883.38,816.64,10.9,"Books,Fashion,Health & Beauty",False,False,False,2025-01-29
CUST-2025-009415,Odette,Dueñas,odette.dueñas@hotmail.com,GB,Alicante,2024-05-27,Enterprise,17635.25,663.46,14.8,Sports,False,True,True,2025-10-09
CUST-2025-009416,Efraín,Mielcarek,efraín.mielcarek@hotmail.fr,US,Jimenezview,2025-03-11,Premium,5018.44,431.0,10.3,"Fashion,Sports",True,True,True,2025-06-02
CUST-2025-009417,Karl-Peter,Joubert,karl-peter.joubert@hotmail.com,GB,Lombard-sur-Lombard,2025-09-26,Regular,1171.97,158.1,5.7,"Electronics,Health & Beauty,Books",False,False,True,2025-12-23
CUST-2025-009418,Albert,Aliaga,albert.aliaga@bouygtel.fr,DE,Baleares,2024-02-21,Premium,3517.39,214.58,5.6,"Health & Beauty,Home & Garden,Fashion",True,False,False,2025-02-06
CUST-2025-009419,Andrew,Mude,andrew.mude@gmail.com,US,Barre,2025-06-14,Regular,1485.55,120.9,4.2,"Fashion,Electronics",False,False,False,2025-09-02
CUST-2025-009420,Arnold,Rozas,arnold.rozas@gmail.com,FR,West Robert,2024-09-07,Regular,1965.55,85.06,5.0,"Fashion,Health & Beauty,Sports",False,True,False,2025-08-26
CUST-2025-009421,Karen,Miranda,karen.miranda@yahoo.com,US,Port Jillborough,2024-10-15,Regular,2254.84,145.53,3.4,"Sports,Fashion,Electronics",False,False,False,2025-06-05
CUST-2025-009422,Clímaco,Dijoux,clímaco.dijoux@laposte.net,ES,Reidside,2025-06-11,Budget,256.92,84.78,1.5,"Books,Fashion",False,True,False,2025-09-25
CUST-2025-009423,Denise,Lelièvre,denise.lelièvre@tele2.fr,GB,Techer,2025-11-02,Budget,281.96,97.16,2.3,"Books,Health & Beauty",False,False,True,2025-11-22
CUST-2025-009424,Rachel,Harloff,rachel.harloff@tele2.fr,GB,Saint Philippe,2025-12-17,Enterprise,5927.49,1204.95,14.2,"Electronics,Health & Beauty,Home & Garden",False,True,True,2025-12-25
CUST-2025-009425,Gabriel,Hövel,gabriel.hövel@gmail.com,US,Gaudin,2023-04-11,Regular,1638.48,86.98,3.0,"Sports,Electronics",False,False,False,2024-09-21
CUST-2025-009426,Hildburg,Keudel,hildburg.keudel@googlemail.com,DE,Ruiz-sur-Mathieu,2025-03-24,Budget,404.12,62.85,1.5,"Electronics,Home & Garden,Health & Beauty",False,True,False,2025-07-25
CUST-2025-009427,Bernward,Mancebo,bernward.mancebo@gmail.com,US,Delmas-sur-Joseph,2025-06-28,Regular,1702.72,172.64,4.6,"Home & Garden,Sports",False,False,False,2025-10-30
CUST-2025-009428,Iker,Lebon,iker.lebon@yahoo.de,DE,Eisenach,2025-10-22,Regular,2005.72,220.18,3.4,Books,False,True,False,2025-12-15
CUST-2025-009429,Thérèse,Vives,thérèse.vives@yahoo.com,IT,Saint Marianne,2024-04-02,Enterprise,13810.58,719.57,12.5,Fashion,False,True,False,2024-12-04
CUST-2025-009430,Patricia,Williams,patricia.williams@gmail.com,US,Rastatt,2023-08-24,Budget,384.69,75.55,2.3,"Electronics,Home & Garden,Books",False,True,True,2024-07-19
CUST-2025-009431,Anthony,Lévy,anthony.lévy@sfr.fr,US,Ourense,2024-08-27,Enterprise,21713.53,1022.86,9.5,"Electronics,Books",False,True,False,2024-10-20
CUST-2025-009432,Amy,Marí,amy.marí@gmail.com,US,Nathanport,2023-10-16,Premium,4174.05,283.22,8.1,"Home & Garden,Health & Beauty,Sports",False,False,False,2023-12-14
CUST-2025-009433,Belén,Cuenca,belén.cuenca@gmail.com,US,Auerbach,2024-06-25,Budget,452.09,73.94,2.0,"Fashion,Sports,Home & Garden",False,True,True,2025-10-04
CUST-2025-009434,Laura,Klingelhöfer,laura.klingelhöfer@hotmail.com,US,Poulain,2023-01-04,Premium,5825.42,403.15,8.4,"Books,Electronics",False,True,False,2024-12-01
CUST-2025-009435,Olivia,Mosemann,olivia.mosemann@web.de,FR,Senftenberg,2024-05-03,Budget,555.02,54.46,3.0,"Electronics,Health & Beauty",False,True,False,2024-10-25
CUST-2025-009436,Clémence,Wagenknecht,clémence.wagenknecht@tele2.fr,US,Wiedenbrück,2025-07-04,Enterprise,17257.4,889.17,8.8,Home & Garden,True,True,False,2025-07-07
CUST-2025-009437,Robert,Matthäi,robert.matthäi@gmail.com,DE,Castellón,2024-06-02,Regular,1594.09,102.89,4.6,"Health & Beauty,Fashion",False,True,True,2025-01-31
CUST-2025-009438,Gundi,Descamps,gundi.descamps@gmail.com,ES,West Elizabethborough,2024-05-30,Budget,380.39,73.06,2.2,"Fashion,Health & Beauty,Sports",False,False,True,2025-12-05
CUST-2025-009439,Celal,Clemente,celal.clemente@noos.fr,US,Granada,2025-09-23,Premium,4851.06,346.28,9.9,"Books,Home & Garden,Health & Beauty",False,False,False,2025-11-05
CUST-2025-009440,Ehrhard,Fernandez,ehrhard.fernandez@tele2.fr,CA,Córdoba,2024-08-06,Premium,3958.84,335.59,9.5,"Home & Garden,Electronics,Fashion",True,False,True,2024-10-23
CUST-2025-009441,Brian,Seifert,brian.seifert@googlemail.com,GB,Mary,2024-03-04,Regular,1184.4,100.85,3.3,Health & Beauty,False,True,True,2024-08-26
CUST-2025-009442,Alexandria,Durand,alexandria.durand@bouygtel.fr,ES,Evansburgh,2025-08-31,Regular,1458.59,124.59,4.2,"Health & Beauty,Sports,Books",False,False,False,2025-11-23
CUST-2025-009443,Ditmar,Lemaître,ditmar.lemaître@gmail.com,FR,Rousseau,2023-05-20,Regular,1574.81,60.12,3.4,"Sports,Home & Garden",False,True,True,2023-06-08
CUST-2025-009444,Cathleen,Griffin,cathleen.griffin@yahoo.com,GB,Sangerhausen,2025-07-07,Budget,307.14,57.44,2.3,"Sports,Health & Beauty",False,True,False,2025-08-14
CUST-2025-009445,Crystal,Morin,crystal.morin@gmx.de,GB,New Heather,2023-10-04,Premium,3344.95,267.19,6.9,"Electronics,Sports",True,False,True,2025-07-05
CUST-2025-009446,Toribio,Barkholz,toribio.barkholz@hotmail.com,US,Madrid,2023-05-30,Budget,303.23,79.61,1.6,"Health & Beauty,Sports",False,True,False,2023-10-09
CUST-2025-009447,Lucio,Linke,lucio.linke@yahoo.com,US,Port James,2023-06-07,Premium,7165.25,274.9,7.1,"Books,Home & Garden,Sports",False,True,False,2024-12-16
CUST-2025-009448,Oriana,Scheuermann,oriana.scheuermann@hotmail.com,DE,Lucasdan,2024-06-12,Regular,1737.86,139.49,4.4,"Books,Health & Beauty,Fashion",False,True,True,2025-08-29
CUST-2025-009449,Roger,Fiebig,roger.fiebig@yahoo.com,GB,Wolfach,2025-05-09,Budget,325.98,85.72,1.9,"Fashion,Electronics",False,True,False,2025-10-04
CUST-2025-009450,Tim,Butler,tim.butler@yahoo.com,CA,Saint Arthur,2024-08-11,Budget,186.58,38.97,2.8,"Books,Electronics",False,True,False,2024-08-25
CUST-2025-009451,Kreszenz,Aumann,kreszenz.aumann@googlemail.com,DE,Joshuaside,2023-06-29,Regular,1605.21,132.46,5.1,Sports,False,False,True,2025-02-24
CUST-2025-009452,Elsbeth,Riquelme,elsbeth.riquelme@web.de,FR,Boucher-sur-Bourdon,2024-12-29,Budget,395.99,53.32,1.5,"Health & Beauty,Electronics,Books",False,False,False,2025-07-27
CUST-2025-009453,Alwine,Cisneros,alwine.cisneros@hotmail.com,US,Arnaud-sur-Sanchez,2023-08-03,Enterprise,10758.69,645.7,10.2,"Electronics,Health & Beauty,Books",False,False,True,2025-03-30
CUST-2025-009454,Dominic,Taboada,dominic.taboada@yahoo.com,FR,Albacete,2023-11-02,Premium,5275.79,276.58,9.2,"Electronics,Fashion",False,True,True,2024-05-20
CUST-2025-009455,Hugues,Chauveau,hugues.chauveau@gmail.com,DE,Saint Michel,2025-02-24,Premium,3870.35,330.06,7.5,Health & Beauty,True,True,False,2025-03-16
CUST-2025-009456,María Ángeles,Cortina,maría ángeles.cortina@hotmail.com,FR,Grenier,2025-12-11,Regular,1183.02,38.74,3.2,"Electronics,Home & Garden,Health & Beauty",False,True,False,2025-12-27
CUST-2025-009457,Dan,Paffrath,dan.paffrath@tele2.fr,DE,Lübz,2025-04-12,Regular,1445.34,123.64,3.4,Health & Beauty,False,True,True,2025-04-12
CUST-2025-009458,Noa,Allen,noa.allen@hotmail.com,ES,East Carolyn,2024-10-23,Regular,1388.04,120.87,3.4,Health & Beauty,False,True,False,2025-06-07
CUST-2025-009459,Pauline,Weiß,pauline.weiß@free.fr,US,Bernard,2025-11-26,Regular,1514.79,147.38,4.5,"Electronics,Books,Health & Beauty",False,False,True,2025-12-11
CUST-2025-009460,Teodoro,Perez,teodoro.perez@club-internet.fr,CA,Santa Cruz de Tenerife,2024-07-20,Budget,496.25,68.99,1.6,"Sports,Home & Garden,Books",False,True,False,2025-08-21
CUST-2025-009461,Connie,Blevins,connie.blevins@gmail.com,IT,Wetzlar,2024-03-29,Budget,377.61,73.62,2.1,"Fashion,Sports",False,True,False,2025-10-03
CUST-2025-009462,Casandra,Knapp,casandra.knapp@web.de,US,Rey-la-Forêt,2023-04-26,Budget,423.21,58.98,1.6,"Home & Garden,Fashion,Sports",False,True,True,2024-02-10
CUST-2025-009463,Gloria,Anders,gloria.anders@gmail.com,CA,Grevesmühlen,2025-06-26,Budget,404.45,57.16,2.8,Home & Garden,False,True,False,2025-12-25
CUST-2025-009464,Élodie,Neuschäfer,élodie.neuschäfer@tiscali.fr,DE,Gauthier-sur-Mer,2024-10-10,Regular,1528.81,198.55,2.8,Books,False,False,True,2024-12-18
CUST-2025-009465,Brenda,Myers,brenda.myers@hotmail.com,US,Murcia,2024-03-17,Budget,279.5,34.24,2.4,"Health & Beauty,Sports,Home & Garden",False,False,True,2024-06-14
CUST-2025-009466,Yéssica,Heinz,yéssica.heinz@hotmail.com,GB,Schwerin,2025-11-25,Budget,472.26,48.93,1.9,"Books,Health & Beauty",False,True,False,2025-12-07
CUST-2025-009467,Olivie,Frazier,olivie.frazier@gmail.com,AU,Las Palmas,2025-07-24,Budget,298.04,76.11,2.5,"Sports,Health & Beauty,Home & Garden",False,True,True,2025-11-18
CUST-2025-009468,Thomas,Döhn,thomas.döhn@dbmail.com,US,Cantabria,2025-12-26,Regular,1840.62,97.34,3.8,"Home & Garden,Electronics,Sports",False,False,True,2025-12-29
CUST-2025-009469,Gustavo,Bender,gustavo.bender@yahoo.com,AU,Ciudad,2024-12-19,Regular,2090.77,142.88,3.8,"Health & Beauty,Home & Garden,Electronics",False,True,True,2025-02-10
CUST-2025-009470,Luce,Wilson,luce.wilson@gmail.com,CA,Kaylamouth,2025-07-30,Regular,1146.71,126.48,4.3,"Health & Beauty,Fashion,Sports",False,False,True,2025-12-20
